    louvainCommunity  numSessions  numBuyers  numItems  numBoughtItems  communitySize  buyerRatio  boughtItemRatio
             2062            1          0         1               0              2    0.000000         0.000000
             2063            1          0         1               0              2    0.000000         0.000000
             2064            1          0         1               0              2    0.000000         0.000000
             2065            1          0         1               0              2    0.000000         0.000000
             2066            1          0         1               0              2    0.000000         0.000000
             2067            1          0         1               0              2    0.000000         0.000000
             2068            1          0         1               0              2    0.000000         0.000000
             2069            1          0         1               0              2    0.000000         0.000000
             2070            1          0         1               0              2    0.000000         0.000000
             2071            1          0         1               0              2    0.000000         0.000000
             2072            1          0         1               0              2    0.000000         0.000000
             2073            1          0         1               0              2    0.000000         0.000000
             2074            1          0         1               0              2    0.000000         0.000000
             2075            1          0         1               0              2    0.000000         0.000000
             2076            1          0         1               0              2    0.000000         0.000000
             2077            1          0         1               0              2    0.000000         0.000000
             2078            1          0         1               0              2    0.000000         0.000000
             2079            1          0         1               0              2    0.000000         0.000000
             2080            1          0         1               0              2    0.000000         0.000000
             2081            1          0         1               0              2    0.000000         0.000000
             2082            1          0         1               0              2    0.000000         0.000000
             2083            1          0         1               0              2    0.000000         0.000000
             2084            1          0         1               0              2    0.000000         0.000000
             2085            1          0         1               0              2    0.000000         0.000000
             2086            1          0         1               0              2    0.000000         0.000000
             2087            1          0         1               0              2    0.000000         0.000000
             2088            1          0         1               0              2    0.000000         0.000000
             2089            1          0         1               0              2    0.000000         0.000000
             2090            1          0         1               0              2    0.000000         0.000000
             2091            1          0         1               0              2    0.000000         0.000000
             2092            1          0         1               0              2    0.000000         0.000000
             2093            1          0         1               0              2    0.000000         0.000000
             2094            1          0         1               0              2    0.000000         0.000000
             2095            1          0         1               0              2    0.000000         0.000000
             2096            1          0         1               0              2    0.000000         0.000000
             2097            1          0         1               0              2    0.000000         0.000000
             2098            1          0         1               0              2    0.000000         0.000000
             2099            1          0         1               0              2    0.000000         0.000000
             2100            1          0         1               0              2    0.000000         0.000000
             2101            1          0         1               0              2    0.000000         0.000000
             2102            1          0         1               0              2    0.000000         0.000000
             2103            1          0         1               0              2    0.000000         0.000000
             2104            1          0         1               0              2    0.000000         0.000000
             2105            1          0         1               0              2    0.000000         0.000000
             2106            1          0         1               0              2    0.000000         0.000000
             2107            1          0         1               0              2    0.000000         0.000000
             2108            1          0         1               0              2    0.000000         0.000000
             2109            1          0         1               0              2    0.000000         0.000000
             2110            1          0         1               0              2    0.000000         0.000000
             2111            1          0         1               0              2    0.000000         0.000000
             2112            1          0         1               0              2    0.000000         0.000000
             2113            1          0         1               0              2    0.000000         0.000000
             2114            1          0         1               0              2    0.000000         0.000000
             2115            1          0         1               0              2    0.000000         0.000000
             2116            1          0         1               0              2    0.000000         0.000000
             2117            1          0         1               0              2    0.000000         0.000000
             2118            1          0         1               0              2    0.000000         0.000000
             2119            1          0         1               0              2    0.000000         0.000000
             2120            1          0         1               0              2    0.000000         0.000000
             2121            1          0         1               0              2    0.000000         0.000000
             2122            1          0         1               0              2    0.000000         0.000000
             2123            1          0         1               0              2    0.000000         0.000000
             2124            1          0         1               0              2    0.000000         0.000000
             2125            1          0         1               0              2    0.000000         0.000000
             2126            1          0         1               0              2    0.000000         0.000000
             2127            1          0         1               0              2    0.000000         0.000000
             2128            1          0         1               0              2    0.000000         0.000000
             2129            1          0         1               0              2    0.000000         0.000000
             2130            1          0         1               0              2    0.000000         0.000000
             2131            1          0         1               0              2    0.000000         0.000000
             2132            1          0         1               0              2    0.000000         0.000000
             2133            1          0         1               0              2    0.000000         0.000000
             2134            1          0         1               0              2    0.000000         0.000000
             2135            1          0         1               0              2    0.000000         0.000000
             2136            1          0         1               0              2    0.000000         0.000000
             2137            1          0         1               0              2    0.000000         0.000000
             2138            1          0         1               0              2    0.000000         0.000000
             2139            1          0         1               0              2    0.000000         0.000000
             2140            1          0         1               0              2    0.000000         0.000000
             2141            1          0         1               0              2    0.000000         0.000000
             2142            1          0         1               0              2    0.000000         0.000000
             2143            1          0         1               0              2    0.000000         0.000000
             2144            1          0         1               0              2    0.000000         0.000000
             2145            1          0         1               0              2    0.000000         0.000000
             2146            1          0         1               0              2    0.000000         0.000000
             2147            1          0         1               0              2    0.000000         0.000000
             2148            1          0         1               0              2    0.000000         0.000000
             2149            1          0         1               0              2    0.000000         0.000000
             2150            1          0         1               0              2    0.000000         0.000000
             2151            1          0         1               0              2    0.000000         0.000000
             2152            1          0         1               0              2    0.000000         0.000000
             2153            1          0         1               0              2    0.000000         0.000000
             2154            1          0         1               0              2    0.000000         0.000000
             2155            1          0         1               0              2    0.000000         0.000000
             2156            1          0         1               0              2    0.000000         0.000000
             2157            1          0         1               0              2    0.000000         0.000000
             2158            1          0         1               0              2    0.000000         0.000000
             2159            1          0         1               0              2    0.000000         0.000000
             2160            1          0         1               0              2    0.000000         0.000000
             2161            1          0         1               0              2    0.000000         0.000000
             2162            1          0         1               0              2    0.000000         0.000000
             2163            1          0         1               0              2    0.000000         0.000000
             2164            1          0         1               0              2    0.000000         0.000000
             2165            1          0         1               0              2    0.000000         0.000000
             2166            1          0         1               0              2    0.000000         0.000000
             2167            1          0         1               0              2    0.000000         0.000000
             2168            1          0         1               0              2    0.000000         0.000000
             2169            1          0         1               0              2    0.000000         0.000000
             2170            1          0         1               0              2    0.000000         0.000000
             2171            1          0         1               0              2    0.000000         0.000000
             2172            1          0         1               0              2    0.000000         0.000000
             2173            1          0         1               0              2    0.000000         0.000000
             2174            1          0         1               0              2    0.000000         0.000000
             2175            1          0         1               0              2    0.000000         0.000000
             2176            1          0         1               0              2    0.000000         0.000000
             2177            1          0         1               0              2    0.000000         0.000000
             2178            1          0         1               0              2    0.000000         0.000000
             2179            1          0         1               0              2    0.000000         0.000000
             2180            1          0         1               0              2    0.000000         0.000000
             2181            1          0         1               0              2    0.000000         0.000000
             2182            1          0         1               0              2    0.000000         0.000000
             2183            1          0         1               0              2    0.000000         0.000000
             2184            1          0         1               0              2    0.000000         0.000000
             2185            1          0         1               0              2    0.000000         0.000000
             2186            1          0         1               0              2    0.000000         0.000000
             2187            1          0         1               0              2    0.000000         0.000000
             2188            1          0         1               0              2    0.000000         0.000000
             2189            1          0         1               0              2    0.000000         0.000000
             2190            1          0         1               0              2    0.000000         0.000000
             2191            1          0         1               0              2    0.000000         0.000000
             2192            1          0         1               0              2    0.000000         0.000000
             2193            1          0         1               0              2    0.000000         0.000000
             2194            1          0         1               0              2    0.000000         0.000000
             2195            1          0         1               0              2    0.000000         0.000000
             2196            1          0         1               0              2    0.000000         0.000000
             2197            1          0         1               0              2    0.000000         0.000000
             2198            1          0         1               0              2    0.000000         0.000000
             2199            1          0         1               0              2    0.000000         0.000000
             2200            1          0         1               0              2    0.000000         0.000000
             2201            1          0         1               0              2    0.000000         0.000000
             2202            1          0         1               0              2    0.000000         0.000000
             2203            1          0         1               0              2    0.000000         0.000000
             2204            1          0         1               0              2    0.000000         0.000000
             2205            1          0         1               0              2    0.000000         0.000000
             2206            1          0         1               0              2    0.000000         0.000000
             2207            1          0         1               0              2    0.000000         0.000000
             2208            1          0         1               0              2    0.000000         0.000000
             2209            1          0         1               0              2    0.000000         0.000000
             2210            1          0         1               0              2    0.000000         0.000000
             2211            1          0         1               0              2    0.000000         0.000000
             2212            1          0         1               0              2    0.000000         0.000000
             2213            1          0         1               0              2    0.000000         0.000000
             2214            1          0         1               0              2    0.000000         0.000000
             2215            1          0         1               0              2    0.000000         0.000000
             2216            1          0         1               0              2    0.000000         0.000000
             2217            1          0         1               0              2    0.000000         0.000000
             2218            1          0         1               0              2    0.000000         0.000000
             2219            1          0         1               0              2    0.000000         0.000000
             2220            1          0         1               0              2    0.000000         0.000000
             2221            1          0         1               0              2    0.000000         0.000000
             2222            1          0         1               0              2    0.000000         0.000000
             2223            1          0         1               0              2    0.000000         0.000000
             2224            1          0         1               0              2    0.000000         0.000000
             2225            1          0         1               0              2    0.000000         0.000000
             2226            1          0         1               0              2    0.000000         0.000000
             2227            1          0         1               0              2    0.000000         0.000000
             2228            1          0         1               0              2    0.000000         0.000000
             2229            1          0         1               0              2    0.000000         0.000000
             2230            1          0         1               0              2    0.000000         0.000000
             2231            1          0         1               0              2    0.000000         0.000000
             2232            1          0         1               0              2    0.000000         0.000000
             2233            1          0         1               0              2    0.000000         0.000000
             2234            1          0         1               0              2    0.000000         0.000000
             2235            1          0         1               0              2    0.000000         0.000000
             2236            1          0         1               0              2    0.000000         0.000000
             2237            1          0         1               0              2    0.000000         0.000000
             2238            1          0         1               0              2    0.000000         0.000000
             2239            1          0         1               0              2    0.000000         0.000000
             2240            1          0         1               0              2    0.000000         0.000000
             2241            1          0         1               0              2    0.000000         0.000000
             2242            1          0         1               0              2    0.000000         0.000000
             2243            1          0         1               0              2    0.000000         0.000000
             2244            1          0         1               0              2    0.000000         0.000000
             2245            1          0         1               0              2    0.000000         0.000000
             2246            1          0         1               0              2    0.000000         0.000000
             2247            1          0         1               0              2    0.000000         0.000000
             2248            1          0         1               0              2    0.000000         0.000000
             2249            1          0         1               0              2    0.000000         0.000000
             2250            1          0         1               0              2    0.000000         0.000000
             2251            1          0         1               0              2    0.000000         0.000000
             2252            1          0         1               0              2    0.000000         0.000000
             2253            1          0         1               0              2    0.000000         0.000000
             2254            1          0         1               0              2    0.000000         0.000000
             2255            1          0         1               0              2    0.000000         0.000000
             2256            1          0         1               0              2    0.000000         0.000000
             2257            1          0         1               0              2    0.000000         0.000000
             2258            1          0         1               0              2    0.000000         0.000000
             2259            1          0         1               0              2    0.000000         0.000000
             2260            1          0         1               0              2    0.000000         0.000000
             2261            1          0         1               0              2    0.000000         0.000000
             2262            1          0         1               0              2    0.000000         0.000000
             2263            1          0         1               0              2    0.000000         0.000000
             2264            1          0         1               0              2    0.000000         0.000000
             2265            1          0         1               0              2    0.000000         0.000000
             2266            1          0         1               0              2    0.000000         0.000000
             2267            1          0         1               0              2    0.000000         0.000000
             2268            1          0         1               0              2    0.000000         0.000000
             2269            1          0         1               0              2    0.000000         0.000000
             2270            1          0         1               0              2    0.000000         0.000000
             2271            1          0         1               0              2    0.000000         0.000000
             2272            1          0         1               0              2    0.000000         0.000000
             2273            1          0         1               0              2    0.000000         0.000000
             2274            1          0         1               0              2    0.000000         0.000000
             2275            1          0         1               0              2    0.000000         0.000000
             2276            1          0         1               0              2    0.000000         0.000000
             2277            1          0         1               0              2    0.000000         0.000000
             2278            1          0         1               0              2    0.000000         0.000000
             2279            1          0         1               0              2    0.000000         0.000000
             2280            1          0         1               0              2    0.000000         0.000000
             2281            1          0         1               0              2    0.000000         0.000000
             2282            1          0         1               0              2    0.000000         0.000000
             2283            1          0         1               0              2    0.000000         0.000000
             2284            1          0         1               0              2    0.000000         0.000000
             2285            1          0         1               0              2    0.000000         0.000000
             2286            1          0         1               0              2    0.000000         0.000000
             2287            1          0         1               0              2    0.000000         0.000000
             2288            1          0         1               0              2    0.000000         0.000000
             2289            1          0         1               0              2    0.000000         0.000000
             2290            1          0         1               0              2    0.000000         0.000000
             2291            1          0         1               0              2    0.000000         0.000000
             2292            1          0         1               0              2    0.000000         0.000000
             2293            1          0         1               0              2    0.000000         0.000000
             2294            1          0         1               0              2    0.000000         0.000000
             2295            1          0         1               0              2    0.000000         0.000000
             2296            1          0         1               0              2    0.000000         0.000000
             2297            1          0         1               0              2    0.000000         0.000000
             2298            1          0         1               0              2    0.000000         0.000000
             2299            1          0         1               0              2    0.000000         0.000000
             2300            1          0         1               0              2    0.000000         0.000000
             2301            1          0         1               0              2    0.000000         0.000000
             2302            1          0         1               0              2    0.000000         0.000000
             2303            1          0         1               0              2    0.000000         0.000000
             2304            1          0         1               0              2    0.000000         0.000000
             2305            1          1         1               1              2    1.000000         1.000000
             2306            1          0         1               0              2    0.000000         0.000000
             2307            1          0         1               0              2    0.000000         0.000000
             2308            1          0         1               0              2    0.000000         0.000000
             2309            1          0         1               0              2    0.000000         0.000000
             2310            1          0         1               0              2    0.000000         0.000000
             2311            1          0         1               0              2    0.000000         0.000000
             2312            1          0         1               0              2    0.000000         0.000000
             2313            1          0         1               0              2    0.000000         0.000000
             2314            1          0         1               0              2    0.000000         0.000000
             2315            1          0         1               0              2    0.000000         0.000000
             2316            1          0         1               0              2    0.000000         0.000000
             2317            1          0         1               0              2    0.000000         0.000000
             2318            1          0         1               0              2    0.000000         0.000000
             2319            1          0         1               0              2    0.000000         0.000000
             2320            1          0         1               0              2    0.000000         0.000000
             2321            1          0         1               0              2    0.000000         0.000000
             2322            1          0         1               0              2    0.000000         0.000000
             2323            1          0         1               0              2    0.000000         0.000000
             2324            1          0         1               0              2    0.000000         0.000000
             2325            1          0         1               0              2    0.000000         0.000000
             2326            1          0         1               0              2    0.000000         0.000000
             2327            1          0         1               0              2    0.000000         0.000000
             2328            1          0         1               0              2    0.000000         0.000000
             2329            1          0         1               0              2    0.000000         0.000000
             2330            1          0         1               0              2    0.000000         0.000000
             2331            1          0         1               0              2    0.000000         0.000000
             2332            1          0         1               0              2    0.000000         0.000000
             2333            1          0         1               0              2    0.000000         0.000000
             2334            1          0         1               0              2    0.000000         0.000000
             2335            1          0         1               0              2    0.000000         0.000000
             2336            1          0         1               0              2    0.000000         0.000000
             2337            1          0         1               0              2    0.000000         0.000000
             2338            1          0         1               0              2    0.000000         0.000000
             2339            1          0         1               0              2    0.000000         0.000000
             2340            1          0         1               0              2    0.000000         0.000000
             2341            1          0         1               0              2    0.000000         0.000000
             2342            1          0         1               0              2    0.000000         0.000000
             2343            1          0         1               0              2    0.000000         0.000000
             2344            1          0         1               0              2    0.000000         0.000000
             2345            1          0         1               0              2    0.000000         0.000000
             2346            1          0         1               0              2    0.000000         0.000000
             2347            1          0         1               0              2    0.000000         0.000000
             2348            1          0         1               0              2    0.000000         0.000000
             2349            1          0         1               0              2    0.000000         0.000000
             2350            1          0         1               0              2    0.000000         0.000000
             2351            1          0         1               0              2    0.000000         0.000000
             2352            1          0         1               0              2    0.000000         0.000000
             2353            1          0         1               0              2    0.000000         0.000000
             2354            1          0         1               0              2    0.000000         0.000000
             2355            1          0         1               0              2    0.000000         0.000000
             2356            1          0         1               0              2    0.000000         0.000000
             2357            1          0         1               0              2    0.000000         0.000000
             2358            1          0         1               0              2    0.000000         0.000000
             2359            1          0         1               0              2    0.000000         0.000000
             2360            1          0         1               0              2    0.000000         0.000000
             2361            1          0         1               0              2    0.000000         0.000000
             2362            1          0         1               0              2    0.000000         0.000000
             2363            1          0         1               0              2    0.000000         0.000000
             2364            1          0         1               0              2    0.000000         0.000000
             2365            1          0         1               0              2    0.000000         0.000000
             2366            1          0         1               0              2    0.000000         0.000000
             2367            1          0         1               0              2    0.000000         0.000000
             2368            1          0         1               0              2    0.000000         0.000000
             2369            1          0         1               0              2    0.000000         0.000000
             2370            1          0         1               0              2    0.000000         0.000000
             2371            1          0         1               0              2    0.000000         0.000000
             2372            1          0         1               0              2    0.000000         0.000000
             2373            1          0         1               0              2    0.000000         0.000000
             2374            1          0         1               0              2    0.000000         0.000000
             2375            1          0         1               0              2    0.000000         0.000000
             2376            1          0         1               0              2    0.000000         0.000000
             2377            1          0         1               0              2    0.000000         0.000000
             2378            1          0         1               0              2    0.000000         0.000000
             2379            1          0         1               0              2    0.000000         0.000000
             2380            1          0         1               0              2    0.000000         0.000000
             2381            1          0         1               0              2    0.000000         0.000000
             2382            1          0         1               0              2    0.000000         0.000000
             2383            1          0         1               0              2    0.000000         0.000000
             2384            1          0         1               0              2    0.000000         0.000000
             2385            1          0         1               0              2    0.000000         0.000000
             2386            1          1         1               1              2    1.000000         1.000000
             2387            1          0         1               0              2    0.000000         0.000000
             2388            1          0         1               0              2    0.000000         0.000000
             2389            1          0         1               0              2    0.000000         0.000000
             2390            1          0         1               0              2    0.000000         0.000000
             2391            1          0         1               0              2    0.000000         0.000000
             2392            1          0         1               0              2    0.000000         0.000000
             2393            1          0         1               0              2    0.000000         0.000000
             2394            1          0         1               0              2    0.000000         0.000000
             2395            1          0         1               0              2    0.000000         0.000000
             2396            1          0         1               0              2    0.000000         0.000000
             2397            1          0         1               0              2    0.000000         0.000000
             2398            1          0         1               0              2    0.000000         0.000000
             2399            1          0         1               0              2    0.000000         0.000000
             2400            1          0         1               0              2    0.000000         0.000000
             2401            1          0         1               0              2    0.000000         0.000000
             2402            1          0         1               0              2    0.000000         0.000000
             2403            1          0         1               0              2    0.000000         0.000000
             2404            1          0         1               0              2    0.000000         0.000000
             2405            1          0         1               0              2    0.000000         0.000000
             2406            1          0         1               0              2    0.000000         0.000000
             2407            1          0         1               0              2    0.000000         0.000000
             2408            1          0         1               0              2    0.000000         0.000000
             2409            1          0         1               0              2    0.000000         0.000000
             2410            1          0         1               0              2    0.000000         0.000000
             2411            1          0         1               0              2    0.000000         0.000000
             2412            1          0         1               0              2    0.000000         0.000000
             2413            1          0         1               0              2    0.000000         0.000000
             2414            1          0         1               0              2    0.000000         0.000000
             2415            1          0         1               0              2    0.000000         0.000000
             2416            1          0         1               0              2    0.000000         0.000000
             2417            1          0         1               0              2    0.000000         0.000000
             2418            1          0         1               0              2    0.000000         0.000000
             2419            1          0         1               0              2    0.000000         0.000000
             2420            1          0         1               0              2    0.000000         0.000000
             2421            1          0         1               0              2    0.000000         0.000000
             2422            1          0         1               0              2    0.000000         0.000000
             2423            1          0         1               0              2    0.000000         0.000000
             2424            1          0         1               0              2    0.000000         0.000000
             2425            1          0         1               0              2    0.000000         0.000000
             2426            1          0         1               0              2    0.000000         0.000000
             2427            1          0         1               0              2    0.000000         0.000000
             2428            1          0         1               0              2    0.000000         0.000000
             2429            1          0         1               0              2    0.000000         0.000000
             2430            1          0         1               0              2    0.000000         0.000000
             2431            1          0         1               0              2    0.000000         0.000000
             2432            1          0         1               0              2    0.000000         0.000000
             2433            1          0         1               0              2    0.000000         0.000000
             2434            1          0         1               0              2    0.000000         0.000000
             2435            1          0         1               0              2    0.000000         0.000000
             2436            1          0         1               0              2    0.000000         0.000000
             2437            1          0         1               0              2    0.000000         0.000000
             2438            1          0         1               0              2    0.000000         0.000000
             2439            1          0         1               0              2    0.000000         0.000000
             2440            1          0         1               0              2    0.000000         0.000000
             2441            1          0         1               0              2    0.000000         0.000000
             2442            1          0         1               0              2    0.000000         0.000000
             2443            1          0         1               0              2    0.000000         0.000000
             2444            1          0         1               0              2    0.000000         0.000000
             2445            1          0         1               0              2    0.000000         0.000000
             2446            1          0         1               0              2    0.000000         0.000000
             2447            1          0         1               0              2    0.000000         0.000000
             2448            1          0         1               0              2    0.000000         0.000000
             2449            1          0         1               0              2    0.000000         0.000000
             2450            1          0         1               0              2    0.000000         0.000000
             2451            1          0         1               0              2    0.000000         0.000000
             2452            1          0         1               0              2    0.000000         0.000000
             2453            1          0         1               0              2    0.000000         0.000000
             2454            1          0         1               0              2    0.000000         0.000000
             2455            1          0         1               0              2    0.000000         0.000000
             2456            1          0         1               0              2    0.000000         0.000000
             2457            1          0         1               0              2    0.000000         0.000000
             2458            1          0         1               0              2    0.000000         0.000000
             2459            1          0         1               0              2    0.000000         0.000000
             2460            1          0         1               0              2    0.000000         0.000000
             2461            1          0         1               0              2    0.000000         0.000000
             2462            1          0         1               0              2    0.000000         0.000000
             2463            1          0         1               0              2    0.000000         0.000000
